transaction_id,project_id,transaction_isodate,transaction_year,transaction_value_code,transaction_currency,transaction_value
AAXwY3haouqdcPqDHpqe6g,P082621,26/06/2004,2004,D,USD,43733741.17
teecdh5v5RzWnKWLTDqFMe,P078538,15/03/2007,2007,D,USD,204877986.5
BHA5a95Fbs5bzx5NYhyieh,P071243,03/03/2001,2001,D,USD,124944443.5
fy87zg4KdXANCKkAM3j2YY,P080935,14/12/2005,2005,D,USD,9684962.138
cG8rBUPCvZCk2ptdMNQz2f,P080935,13/08/2005,2005,D,USD,19331674.76
dbxUtaeABCxHRV5BkEYmHJ,P034083,21/10/1997,1997,D,USD,28287931.82
g99psNNbz5FPVdm8wwCC7A,P087003,05/04/2005,2005,D,USD,28179684.89
Qc8sCSEbWYtTxSubn7uf6d,P005749,29/12/1995,1995,D,USD,32339286.89
Gut4CaLenSGmisXHsXp6k4,P005749,31/03/1995,1995,D,USD,31883858.68
rRQxTVaB7QrRc4z8MZEhDg,P071445,31/12/2001,2001,D,USD,844209.8596
KCe2z4ZQ9vpMnx2PV6YXL9,P088671,01/06/2006,2006,D,USD,15262349.48
sNGvbKEJeZhnpfDoSquitb,P120947,17/07/2010,2010,D,USD,8847730.638
V6GJbefpBDgdrsjZefbjHi,P070337,21/08/2000,2000,D,USD,129709900.7
VFWje4HSh5rwUv8bkDnipa,P087661,05/05/2003,2003,D,USD,9971999.205
zsaNTMUdpfUoW2A3JQHpXJ,P087661,05/07/2003,2003,D,USD,1932105.426
2SYGbEfosykUks7QzzBs6d,P096174,10/03/2007,2007,D,USD,26954255.26
HGKo9t4sPnTsWkwi2p96xT,P039082,11/08/1998,1998,D,USD,49182420.47
riRXLFzzHKhHa78XjJBvvW,P043446,30/10/1996,1996,D,USD,9904482.037
L94qZNVgUoF5MurFJAx5NC,P096207,28/06/2007,2007,D,USD,34661160.5
MdaDw5V2nMkyDU7U8enWrA,P102709,24/08/2007,2007,D,USD,86337821.08
FtUzKHCQS9J8NHXKVS2aL5,P036089,14/04/1996,1996,D,USD,19803373.32
FE8AHwUS6DdsnLUX3rdpYT,P089116,10/09/2005,2005,D,USD,61699436.7
3CZswv2m47sLzC7c6Yogke,P106621,11/03/2008,2008,D,USD,5742759.455
5cRvtMM7BHmCFzpmeox6AH,P070430,11/07/1998,1998,D,USD,4030042.001
be3Mtkgq934XeBjktJ72mf,P070430,05/07/1998,1998,D,USD,3818486.961
v9jWCWscuLGzDJ8sHKgRjL,P100327,24/10/2006,2006,D,USD,581994740.9
ZucFguG3MaDmXDtPnN2JeU,P100327,15/03/2006,2006,D,USD,78288935.68
XEcZVGeFnSv3w5NUarj9wL,P038932,28/03/1995,1995,D,USD,21962411.24
u65MAXxwtUTn8kajCuicQH,P096931,28/11/2008,2008,D,USD,4532062.636
Rkv3PLNUEuYcGmSahMLCc6,P065466,18/01/2001,2001,D,USD,5792765.047
5LvSfckiA4HoeFNrVFrLPJ,P106702,28/05/2010,2010,D,USD,127664.698
P7pH4nY3aBQKjoWUPKG2VS,P040028,22/02/1996,1996,D,USD,270839542.4
UQonkzXFnF7nFQKFt6uYq5,P040028,05/01/1996,1996,D,USD,80643893.08
sE5Kfwqm4CxboRpAkASBkN,P076338,09/11/2004,2004,D,USD,36534341.85
WG3XTDPMrKDHrvPamBBG8Q,P082498,25/01/2004,2004,D,USD,72325318.04
C6E2jk2H3BegQwDvqhaTab,P082498,12/05/2007,2007,D,USD,16742016.49
xXWj4bJYWvYwUci8XFBJJR,P006532,01/08/1997,1997,D,USD,333773925.3
dupB36MJqy25Bam3DnKtya,P063340,28/05/1999,1999,D,USD,988881018
Uwk3bFZ7gT3bwXEmiALmqj,P074726,18/07/2003,2003,D,USD,123173569.8
8i9PzqqfPz8RZsUD3gDFaV,P074726,17/04/2008,2008,D,USD,6301790.478
sKwsUGQYH9UX6tKSEQ4f27,P076192,15/08/2001,2001,D,USD,18050210.79
AUEZ2SiN5CCakMHezUG3rP,P074020,28/11/2010,2010,D,USD,35780272.34
C5kPmkBk2a95heqYJzth7h,P074020,05/06/2004,2004,D,USD,96073467.36
t3WVGEN5DRu6CAycQEBE3X,P058877,29/07/1998,1998,D,USD,318379233.2
tJfsGyTEBp8hms2Y9UmZDW,P065825,15/01/1999,1999,D,USD,39098942.04
cwM8aPLsAdAWeuyf6PyTYX,P105140,13/06/2007,2007,D,USD,635418.8447
G4MAV2hSdrXNEVMSB5x2Wh,P074730,03/09/2002,2002,D,USD,11367025.18
ABu2JN6G3oNXJWWTi7CGaR,P070650,30/10/2000,2000,D,USD,4184162.314
MhjzAcrZkz7WwTWAqtyMQ7,P079663,11/03/2006,2006,D,USD,80541378.17
FcRo38nPgR9hXUHSxdSn5T,P099992,22/03/2006,2006,D,USD,152136769.6
BkU5ZEuVkSHXUUNjigoiYT,P114847,18/09/2010,2010,D,USD,13215645.28
GVedz637W6U3XTkQGoWwNQ,P036011,18/07/1996,1996,D,USD,7788061.998
ciej4cgYLTWkoQ6mYPVosM,P059073,20/10/2003,2003,D,USD,6566455.516
qiESxCmc328DCHWgQyAY5E,P059073,03/03/2003,2003,D,USD,67897490.34
Mfy2jBJKC5DuDDKBQkQwZZ,P076730,01/07/2005,2005,D,USD,54239114.49
z9RqnFVhpFLAbN4ksZY7rZ,P066321,13/12/2001,2001,D,USD,437305552.1
PbfnM6CKoKbsHDTgzwcBTb,P100047,22/07/2009,2009,D,USD,124545785.8
fUxvo8yt2XnD2WdfMNZjXb,P003993,18/06/1998,1998,D,USD,229621479.8
KvABEKdnDaSZa2YRi4b9FX,P066954,29/12/2000,2000,D,USD,8941047.923
SXsnKV6xHfvaFjd3ZBwJQS,P120595,23/01/2010,2010,D,USD,2055341.595
cPiJ4gKRx5upwhFP44P3tk,P044325,26/12/1997,1997,D,USD,5906757.025
PJKbJjAjxUf3VFxXsgnGNC,P049448,01/03/1997,1997,D,USD,335162174.8
LR8e4zp5qUfguNsP3uavtJ,P096181,18/01/2006,2006,D,USD,6063619.306
doimfkfHrPRmrecRXizqFC,P096181,01/06/2007,2007,D,USD,1469504.772
7dzChetoqrZ6hZBdnocGKj,P074054,10/03/2001,2001,D,USD,7657650.013
ULAdbhirZqj3nRhttDb9WK,P117365,05/06/2011,2011,D,USD,4941895.91
TFCbhuWqsVe2Sg6MqtZetB,P093491,23/05/2006,2006,D,USD,29474130.45
9CHsGoVv8cFJmYLZjwC92k,P113451,14/05/2009,2009,D,USD,70144994.86
BVm4ujMUcvRCsPg284bj54,P088543,22/06/2006,2006,D,USD,186677558.4
jnNdiejyhPgJd5SefS4CXE,P038090,04/09/2002,2002,D,USD,7629903.214
mGJPCFfadsSSPa8iwKptd6,P118308,19/08/2010,2010,D,USD,68428278.13
wYu3KnMMTyigSzwarSajKY,P118308,22/09/2010,2010,D,USD,139169609.5
zugXugRvHQVV8cgiW3obAa,P118308,04/08/2010,2010,D,USD,157736477
4yQbsARvy7wDAgv8G6CHHk,P095213,07/07/2006,2006,D,USD,329430985.4
RCaQwihu85vb8jb3gqMxJg,P067216,21/11/2001,2001,D,USD,109961167.2
5tUuWp6r9nwkS7xqqTn2fQ,P062992,05/05/1998,1998,D,USD,669530497.6
Nt2DSzMbphFfgQT4AyvgYD,P093787,04/03/2009,2009,D,USD,18626419.28
iW5RZsNqZTATF7T7Y9CbLa,P093787,06/01/2005,2005,D,USD,61610404.84
jCBELozjWoHhozgpEJutLT,P116787,22/07/2011,2011,D,USD,78492460.84
RAY5HCcsM6482R2855aiCm,P089816,30/03/2006,2006,D,USD,27633462.68
uic5nhd2DjGFN29ysRAEma,P065035,19/09/2003,2003,D,USD,78171558.92
FcH7zzofASmCnaqyQ4CTrL,P089929,15/09/2007,2007,D,USD,17594880.66
Qx3umjmAUtnKEKy39FoSXK,P048715,22/04/1997,1997,D,USD,34662323.99
pvpf7R2FYiY8UjTsRMnLTW,P071160,05/11/2006,2006,D,USD,130463438.8
hrib3QRuvVcadFzrp7RmCb,P034181,28/08/1995,1995,D,USD,4880204.866
2Du6dve3peZsnbAkMeaW5h,P117382,16/04/2011,2011,D,USD,2157471.84
R8oC8sNJokWXrv8TSbjQVj,P058706,24/04/2002,2002,D,USD,2523946.947
6g3uUqFNXWnPi45X6h7XWo,P058706,29/07/2002,2002,D,USD,35981972.36
NEu9YHstvh5UuBtnqjgqPP,P046044,16/08/1997,1997,D,USD,7641941.315
j2kNFDUMWBYbCRyivnJXgn,P049789,05/10/1999,1999,D,USD,14553790.38
HWpk7eQg9wJtQonbc5D4QS,P054801,14/09/1998,1998,D,USD,530268684.4
6pKccj8KmK7VHf6dcUX9oZ,P008519,10/04/1996,1996,D,USD,25021136.82
vMqrJKTvaYVJdhjC8eBehf,P008519,25/08/1998,1998,D,USD,21607056.03
7BdjwNa5Zjerirz7MiCwfB,P095877,27/02/2007,2007,D,USD,213428043
yHNDyNzKdjEACCZFBqWSJG,P084773,11/11/2011,2011,D,USD,9925997.55
aQWztPcwCSNpiXKwSudCxS,P042109,07/12/2000,2000,D,USD,407615781.7
tFfEjMiXYrcktu5VDFL298,P040652,22/11/1998,1998,D,USD,25158482.17
P9RhFuupEFS8mDReGhSTv5,P040652,03/08/1998,1998,D,USD,28330617.49
2S7EuUfh8zM6u59C4fneYL,P041442,22/02/2003,2003,D,USD,20487735.63
iqTp7379Zy74N5CEX9ysZk,P045622,18/03/1996,1996,D,USD,28634412.38
L8KHHn5Ny5zPuupq233DF6,P086480,17/01/2004,2004,D,USD,11147086.41
xGaQEECQqiRbvjQ7uwSq4L,P115642,07/11/2009,2009,D,USD,104644268.3
i3DPtHRgoJrotWPTKNbgNj,P088544,30/06/2007,2007,D,USD,2063262.868
gemvX9YwQr5BBK5vSRVdBH,P088544,04/07/2007,2007,D,USD,3180161.942
AMzFZtBQid5CU5Yn3sRsYK,P111667,24/05/2008,2008,D,USD,745888.9588
xT42qcUnVCazr7TyNbSDsb,P082715,19/10/2004,2004,D,USD,8549894.568
J9QjCvFYynymBiiV5DUC9E,P105255,01/06/2008,2008,D,USD,22760473.23
qmVmLX9fSRmppYDPSpnNZ5,P105255,23/10/2008,2008,D,USD,39612198.74
dqEWmEsu2NnYFZ3gh7D8LF,P051609,21/02/2003,2003,D,USD,49175014.16
y4nbWgFRnwwkUDzh4nPi5b,P101258,09/01/2009,2009,D,USD,51742497.54
mAkVNMJ2ph6BNTyQE4ADuB,P112334,21/09/2009,2009,D,USD,20312775.55
8JWy5K3FksNACRByjbp2bW,P120265,31/10/2011,2011,D,USD,59428.62
CV4o4ojUnW2CSvyNMdDqZf,P040610,12/08/2002,2002,D,USD,139668164.7
aHrWVZNfNtBt6AbTb5tN4d,P040610,08/03/2010,2010,D,USD,2215433.453
hcV8LzD4Nmc4xVev2gKKvH,P096439,08/03/2007,2007,D,USD,21262584.11
MefcGAsFgeimTth7QF6Vd4,P096439,19/05/2007,2007,D,USD,14258184.57
PTKf2StToLHjG2WHjNuN6Z,P103633,29/10/2008,2008,D,USD,93238069.36
zSW2bZqoBhsTpTNBdMGBf6,P052297,13/06/1998,1998,D,USD,2464345.841
xnfEtPNdhJpRhjCir5DMo8,P053830,31/12/2000,2000,D,USD,65901269.35
PzK5SDd8Hhj3jgEpM55UhG,P099376,21/01/2007,2007,D,USD,1323609.534
NWW6HrKHpz26bHAaYuKZ8Y,P113028,23/04/2010,2010,D,USD,51973897.7
LBBtHLACqXog7rsxLdRaqV,P006861,08/08/1998,1998,D,USD,64690438.44
ba2y3g9z9agehPEvxVPy76,P086525,04/06/2005,2005,D,USD,746239733.4
9JqPoVJvfPRCVhdig8FzGE,P005906,11/05/2008,2008,D,USD,19028316.4
fE3fDhbJMXp55JWTxvUvcW,P005906,13/10/2000,2000,D,USD,29691681.83
y3SKhxWHsNEJXhpgHeLEsS,P035634,12/11/1995,1995,D,USD,11203452.48
uPjWcPote5bSEyPFAR73Rc,P105311,23/01/2011,2011,D,USD,312500
GWTDYh7aN8qtKSLf6zjm5J,P105311,20/09/2011,2011,D,USD,569950.37
BaEka3usBiRoNbQvdkfojW,P044912,04/06/1997,1997,D,USD,2878189.557
nvh6rGB4nUeFEoLENVHaxm,P095389,09/02/2006,2006,D,USD,36564332.32
78Kq7uX4j8uhwyVzun6LSL,P068753,30/07/2000,2000,D,USD,4072205.076
is9gQYCrwKfP7WQQNwp92d,P049268,11/02/1997,1997,D,USD,268070457.8
sD3gwLmQ2PXMzThfgvztTG,P095863,29/09/2010,2010,D,USD,909388.2035
4tcdb9iSNXMjKgxNme3VQD,P065927,28/07/2000,2000,D,USD,10269256.93
BASDpSyg7CTJHDeDSBYxuN,P065927,22/10/2000,2000,D,USD,13175024.46
4epmeAa7MfohxYZSCgNJxN,P103037,28/02/2010,2010,D,USD,9681022.664
bmvm2weVWAcugT32awBrCF,P085230,09/07/2004,2004,D,USD,11429772.1
znUFrfX7rAzeynaf6rfMNb,P094007,04/11/2010,2010,D,USD,69145216.51
GYevJwF4QJmrWxsy9T4VjY,P094007,17/11/2006,2006,D,USD,76165075.23
x7L3AVxHCCZFVeBSnG94xU,P068463,15/05/2000,2000,D,USD,53199797.39
QjiHGzTBts2NGxwGXc9XoE,P078170,07/04/2004,2004,D,USD,142418061.7
vvNFnHhPU8NHLXPecpkWiA,P040612,03/07/1999,1999,D,USD,15871032.28
B73owxm3WDuGwBs2uCMwBk,P117363,08/08/2010,2010,D,USD,2023722.572
WaSq9Bf52U2XLYg3wEZ73S,P095593,25/04/2007,2007,D,USD,2405878.692
hvwkLRkpA9VeDj7r7w8H57,P080721,30/03/2004,2004,D,USD,10264565.84
WogHQF7DMtDURMaXiMopPn,P071250,01/09/2009,2009,D,USD,24082898.49
PHLCTQEpfBnCgD6hM5todi,P048204,03/10/2000,2000,D,USD,1542553.491
3TtQZGBitxgxUBGk7bkNBc,P048204,21/01/2000,2000,D,USD,4771566.542
2NMbTrGn3iDrNGcch6V8GJ,P051174,28/09/2000,2000,D,USD,13743075.93
PnS5qGJS6UmZJrGWmcY2KJ,P113148,27/03/2010,2010,D,USD,1698192.647
ahfjSboTdEoXdQc567fbTC,P074191,23/07/2007,2007,D,USD,91711996.11
y9yyNqEvvzL7xW9breaeo4,P074191,16/03/2010,2010,D,USD,1648060.599
4GmjAr6oquUUnTZYrUUFBK,P081482,31/05/2004,2004,D,USD,72685968.55
cPqjwaLxvL786Rqvj87WHn,P081482,27/01/2008,2008,D,USD,21964139.18
ZHHtyQibMdF7QT7L2tqvN9,P111421,29/07/2010,2010,D,USD,4340599.732
UL8Qj7eTprghoxGk4b7j77,P113801,18/08/2010,2010,D,USD,1727495.658
ND7Fb5WmA9xg4uiURoLZ8h,P043102,12/03/1996,1996,D,USD,151483918.2
JxmH58yq4aqopT97ZrJnFL,P043871,21/05/1996,1996,D,USD,39166114.63
CD27SQ3axmXbEHJf6bSnvb,P044202,13/06/1997,1997,D,USD,15000988.06
rWQUrRv4MwNJFAwc79wc38,P050938,08/12/2002,2002,D,USD,2265172.617
f7pCoERw5TZbAUgviboq4g,P050938,12/07/2002,2002,D,USD,26913426.19
LFsgbuP77N2CU4otcKZzNR,P066051,23/01/2004,2004,D,USD,39940852.26
gfWCTWdEcAbeuzzkCpkoCi,P095873,29/10/2010,2010,D,USD,1020949.92
S6449TkganUJzVwLJmQtNW,P095873,20/01/2007,2007,D,USD,6416126.365
uYSRiPYrzAcHc5N3ZagtM8,P118531,28/02/2010,2010,D,USD,204263516.8
jfRTqMVaYmVP8W2zyQqXLn,P095847,25/07/2009,2009,D,USD,18395973.01
mM4MgkHW3hTRLo5NtGGCF3,P056199,09/09/2001,2001,D,USD,124071531.9
9sPmCU4i7pmbsXUEpwWSPH,P112719,27/07/2009,2009,D,USD,5198990.909
B6w4ckH9q3dsNWonykexGi,P071391,28/11/2005,2005,D,USD,149403915.7
ZRrtNxbRErCgcd7FoWM66P,P107218,05/01/2010,2010,D,USD,19882387.72
DCrCXyzMxBq2Trp5JuGjSW,P004838,27/03/1996,1996,D,USD,105387159.6
y3RsUpdgtsH96zXShduzzj,P116194,09/10/2010,2010,D,USD,30842812.74
MQXogaW4ZhWigA2crMrKqF,P095050,14/03/2007,2007,D,USD,34452356.91
XaxXacETd6YPK5U4hAE2aA,P095091,01/07/2010,2010,D,USD,9611523.157
iNJcpwKuxPy6zAPWNJ3Tjc,P107847,08/12/2009,2009,D,USD,33725572.48
mFvQjoo4JjexNQ3iKahYQU,P083051,15/09/2005,2005,D,USD,33138086.24
nhZ8X6AuJXvWEiveazBqHH,P083051,03/01/2009,2009,D,USD,20078327.28
xW8PEjLi9yHf9TMoyv53i7,P000752,04/11/1995,1995,D,USD,17241686.87
J9SVr22aohcxZvWrQE8MMg,P103160,12/07/2009,2009,D,USD,52615306.76
ASxo6zKbbbqCFeDyYmxEk3,P060785,11/06/2000,2000,D,USD,11758108.02
Vvw7ZWPLEEkYirww8nNaFj,P060785,01/10/2000,2000,D,USD,13791026.67
N3TdzxLSR2uqZMyaCEC8FA,P086877,11/09/2005,2005,D,USD,46038319.86
5oXegV88s9RDmJrPRp8iT6,P107612,13/03/2008,2008,D,USD,7589544.213
wL5mWZBzYtFoAbmLdc9RWc,P041199,08/09/1997,1997,D,USD,39299405.72
JwMHMEx9BtytxbsFh3dSmH,P097201,13/07/2007,2007,D,USD,95859444.84
qMJz2sTG6VQNeuYgEaNY2F,P066386,31/07/2004,2004,D,USD,21698201.55
Ub87LyrWEhEjJ6zgbiHsAk,P094416,03/03/2005,2005,D,USD,4364306.507
sZYRwj4VXfvB8vi4wo8nk5,P094416,18/05/2005,2005,D,USD,4345331.024
6KqTBN8xAYQPqL4hsL2xTe,P094416,01/03/2007,2007,D,USD,2202247.241
YGEdrWEKvtomcqD6xAaEDf,P112759,24/07/2010,2010,D,USD,21030571.45
Rh8kGhuf7brKvuuyn7Bum4,P077513,05/01/2009,2009,D,USD,2604296.346
6Pcwt7qV97JyHRPh3Zfodn,P077513,02/04/2004,2004,D,USD,22745523.55
CY7cdUqdSAhVKnADStpw5N,P078368,13/01/2003,2003,D,USD,26149853.3
j37NZTHbGywAYN5M35Vh8A,P006206,20/05/1996,1996,D,USD,23034232.92
yAqDNr6vVzXCH3zVJuWKTK,P083169,07/01/2004,2004,D,USD,6309850.809
faEzSArHmD9xak6xansWEg,P105164,20/09/2008,2008,D,USD,186341099.6
ixck2EozG9kw6AdGe3dbMb,P060786,18/06/2004,2004,D,USD,12095150.97
TJTzr7MeeiyHZ8WNGwFUNh,P084015,16/08/2007,2007,D,USD,10635570.15
d4t9gm8MWfTrPWHcqAaA3i,P084015,07/10/2004,2004,D,USD,29609596.41
2ii3udedBzRNWP3ZSrXnPU,P084015,24/02/2009,2009,D,USD,10651430.21
skV3Q4RbAgbbkjNqLaUuTn,P064983,10/07/2002,2002,D,USD,6298313.081
gGK6CYhfREWBgeeKxCn5x5,P078359,06/08/2011,2011,D,USD,13132500
3Qf5vG352koByDD693e6S,P078359,14/06/2005,2005,D,USD,460949723.6
ctfwcK39hxrjayuEvQ9qJd,P000411,05/10/1995,1995,D,USD,22204912.5
jhoFCS5REZ9oimoMX3dBAY,P115318,27/02/2010,2010,D,USD,1217957.129
J9WE3tnYSESXFvvncMJgbc,P050880,16/12/2006,2006,D,USD,30089657.53
mnXJiv4wwFgHds7fo5fnFn,P050880,31/12/2001,2001,D,USD,36821655.45
o2qigubxGuwMUvduKJ4x3J,P108974,09/09/2008,2008,D,USD,10732345.33
tD5qPxr9zMaCKZxcYCaRkg,P082520,15/07/2005,2005,D,USD,7888981.655
yhio3K5UYLkUM5F7ACCuSL,P085851,24/08/2004,2004,D,USD,349489947
eGsQd68SmBvmuMueZwAPyX,P038820,06/02/1995,1995,D,USD,114707167.2
bhwUqFX3tuJWVQ9WdT23TQ,P116011,12/01/2010,2010,D,USD,167282581.2
vQZ7VZHkeYxoNSWwkUa7Do,P090157,17/12/2010,2010,D,USD,2003921.471
qyubXonHrxfqZpw2VVUhjj,P087145,01/10/2009,2009,D,USD,39582829.25
NNjLwKwvQUvdLvjboeL3aE,P084002,02/07/2007,2007,D,USD,37225403.68
XJ3EmwDPeYGuzL9K4zC7Md,P098889,22/08/2007,2007,D,USD,14211200.26
ZmZ3phCEGN8hQayCuRaT4k,P101279,09/07/2009,2009,D,USD,2130612.114
44mSdFGso4opuaUjHD6i6G,P112700,14/11/2009,2009,D,USD,92256660.9
2JJHbxQoeRjVkxMrZ9wrb5,P100638,26/05/2007,2007,D,USD,7940919.404
Sn5r4S7wFNLP4yohADAjeR,P000304,10/02/1996,1996,D,USD,29105821.71
Dkwn2ueikuyoDPbeyYqZQf,P000304,29/05/1996,1996,D,USD,6487880.463
zNnmzS67fEmtzaQ7F5QtjA,P077477,19/02/2003,2003,D,USD,5897596.163
rWMarbB9ARrCqMeHQi8BEf,P077477,22/02/2003,2003,D,USD,97371945.68
CX48iK3R4GU3v6nLUMLFXC,P077477,11/02/2003,2003,D,USD,54646013.92
w3yLcg3nDkma4NqenscVvh,P086361,28/11/2006,2006,D,USD,112206569.7
5MYbC6nc24oEoBmn3ubAZR,P090104,31/12/2005,2005,D,USD,168868546.3
5CJtBBEXNJ4JyfMxKfW9x,P055477,26/10/1998,1998,D,USD,36275222.82
7CeUYw4HuPkrGvUfDF8pUg,P083908,01/12/2004,2004,D,USD,117615408.8
Y9cnoTgstT53uScCZif5Bi,P066571,05/07/2000,2000,D,USD,73196779.14
7kxQqv4PoHA5Tq3JGjZRRm,P086768,31/12/2007,2007,D,USD,28153101.1
dXvoZBpbcmvV4GGGDoiDqF,P035775,02/02/2000,2000,D,USD,20219506.7
LHZxBc4kPSArSLL85jLVdL,P117874,29/12/2010,2010,D,USD,612790550.4
Ttd6Vi49msFWxN2y4PdivS,P070391,01/11/2001,2001,D,USD,64281119.38
U3xjtsHAhuEgaeVE3pFBrf,P065937,03/10/2001,2001,D,USD,44589415.19
APyhwZecqTHKPQTNZDYurf,P001214,21/07/1996,1996,D,USD,33055778.83
duMvhP8c9hFNfYNQdW7PQF,P072317,23/03/2002,2002,D,USD,41949475.01
2NinaQmigFie5ozC37bxiJ,P053575,09/07/2002,2002,D,USD,4113275.784
VZRaE9sDVp8bVeeBAfPbMY,P053575,27/04/2002,2002,D,USD,29533191.8
ojvz4YTaMZzjtczHuMSWtM,P043725,20/12/1996,1996,D,USD,15402062.84
QgH9Fc6cBo8PVRFcn8bv2j,P043725,11/05/1996,1996,D,USD,33379581.74
6ZmTFxgE6e3boCkvcMNevP,P041820,21/08/1996,1996,D,USD,545726885.5
BjEUVfD357nFzvgoSgma3o,P110207,18/04/2008,2008,D,USD,6669238.341
bDoeUaScDfCZjCtZrZDad7,P072030,23/07/2007,2007,D,USD,14524158.05
EyLGZarQyV5Uwn7iHvWKQo,P071494,12/04/2002,2002,D,USD,70245135.6
BJDVaYWpU5KEHHFzs2zib9,P120946,09/06/2011,2011,D,USD,87300000
iDFRGD7rmKkYQZs5RHP97h,P120946,18/03/2011,2011,D,USD,262539030
mTwxexuiBc73XU6vw9YKDk,P003218,12/03/1995,1995,D,USD,74245550.34
2i4uDDeeGZX9uHq3Wi4Ko3,P039171,20/05/1997,1997,D,USD,16429084.81
GTRVc7MLaSq3ywckwL74oZ,P076784,06/02/2003,2003,D,USD,9223858.69
aDQtRUWf3uCUFT5imZJFPZ,P083887,15/11/2004,2004,D,USD,235541936.7
vs8uASzQhW34y3HpP8UHqe,P119077,04/12/2011,2011,D,USD,2199999.98
4DeZo6bsUitfHvSTCGJUb8,P101216,07/02/2007,2007,D,USD,19675309.06
2hh3pjPRF4ADWf3s5pAGcm,P039029,31/01/1996,1996,D,USD,27286344.27
gfvicDX9wqNr4huZ9cZnRK,P054443,14/12/1998,1998,D,USD,68923012.82
YDQDk4eXXbaHqLsVfmVGHd,P054443,03/03/1999,1999,D,USD,17492166.57
ES8YQdrY5djuVZ4ZyZ4jvQ,P054443,12/10/2000,2000,D,USD,13894506.17
CawaqMj95StSenArsXejwG,P054443,22/06/2001,2001,D,USD,10238080.14
rcV3snDptvCMBkzjev9MWe,P054443,10/08/2002,2002,D,USD,7694161.909
j5C4WtkEBsy8PTJDe8TpXb,P054443,20/04/2003,2003,D,USD,4425440.218
HgRQpMbRXMAtTXSpaipTNC,P054443,16/05/1998,1998,D,USD,187985926.2
RoRUKFbCVdPXZbwMgQLezH,P067498,18/10/1999,1999,D,USD,11109431.71
6mbSXYcbreracwZipKBYR4,P067498,22/03/1999,1999,D,USD,2629949.777
ff3kdJa5yN5UGYbDi6swBK,P043420,29/07/1998,1998,D,USD,33141792.77
i7zJfsB57kkWHwNmkpsZ3d,P117203,03/09/2009,2009,D,USD,5470010.086
iy8ZhgwwTRsM2ygrmBWxG5,P055454,15/03/2000,2000,D,USD,78136101.5
YKNTthUfyxzCRASzMNoZd7,P089566,02/01/2005,2005,D,USD,11963937.33
ezhaauiWrnJU2s8WvTZuzN,P057953,21/01/1999,1999,D,USD,6289064.122
g3UgNvwcAtTJ8jy2gDkt2J,P113757,27/09/2009,2009,D,USD,20462675.23
UwTpyZyocERyA6hXeRZmUA,P108440,08/10/2009,2009,D,USD,7670836.557
KN66WBXygfHwPUxVjpwnzb,P096367,13/02/2007,2007,D,USD,132032255.6
MvoeVJ8rS8BqwrZuovhP3B,P074755,19/07/2004,2004,D,USD,13641632.25
5cAPVvM6VLKe62ThdktiJF,P049616,28/02/1998,1998,D,USD,40159458.94
Qung2QgQssRt6C7wjQEfXc,P076908,18/07/2003,2003,D,USD,60947710.44
dqvw5iodw6UktjjxFoJLq4,P103999,09/07/2010,2010,D,USD,520109.156
UYGG2A2eE8Qg53a6XV8YgX,P073689,24/04/2002,2002,D,USD,4047144.283
TCKnSS84xSjhMjsqrUKwBR,P073689,15/08/2002,2002,D,USD,77754540.38
6coe7zRDmSaSDZCSw5tH4j,P089124,25/01/2005,2005,D,USD,3835197.801
iJwmPx4AmNzmGfhVzBM8fG,P089124,21/01/2009,2009,D,USD,24879539.89
sUctE2JXyZw5yYUm5vUrKR,P089124,11/03/2005,2005,D,USD,4003487.194
G2p8Hjtm7tUWMbp6wrvj2G,P108759,06/11/2009,2009,D,USD,102164679.4
DqsZqhXs7RCnGt3souFjaL,P107498,08/04/2009,2009,D,USD,31101628.88
Yk8uXTT5cTzVMSUTo3C6ML,P041895,28/04/1999,1999,D,USD,59178602.2
VEikvj2KYhRxh8wtrjftLm,P041895,20/09/1999,1999,D,USD,19741438.22
Uy3mi9C77eBqa8jLY2XtzC,P044424,14/05/1996,1996,D,USD,6336631.084
pUf4KDCYNnMb2rtCJvAzdY,P086694,26/11/2005,2005,D,USD,103923723
wYbkv3xyo8EfoSHsdBrBoN,P109691,26/11/2008,2008,D,USD,3435960.82
gNEpoM24T4eG3Nz2zy4s2d,P083720,12/12/2003,2003,D,USD,28171193.01
6mMn3tEqUS9MxC3xhJyF5j,P104041,24/12/2008,2008,D,USD,43780110.69
VhSMUTXEbYEJzysYqcNp83,P050763,30/07/1999,1999,D,USD,249540483.7
dJ3pAC2TRHCFftx6eDg3FV,P098146,15/05/2007,2007,D,USD,20518756.13
9Y27dmk8nHLZN5tvuEdcFo,P008318,12/12/1996,1996,D,USD,7880975.043
gdarucn4KCtmcVsYkZNRrD,P008318,28/01/1996,1996,D,USD,21053427.21
BiamZQ6FKiYC563M3fckrZ,P042266,27/03/1996,1996,D,USD,80404274.94
rAueNHw9eVY36qg5aPs849,P074750,12/10/2002,2002,D,USD,372598782.6
nQNfLAWYoCNNhQWrcvXQzB,P110845,18/09/2008,2008,D,USD,1511330.206
uMk9KQSJKPFDEXpgQDB3m8,P110845,26/04/2008,2008,D,USD,2377010.011
s798Qi3qS8Xogdx6UHbSkZ,P072644,18/09/2008,2008,D,USD,24084596.8
